JOIN_SN,JOIN_SN_TYP,BTH_YR,GENDER,IS_KRN
482331,1,1991,2,1
407296,1,1993,2,1
1795558,1,1973,2,1
220353,1,1965,1,1
765069,1,2000,1,1
625785,1,2010,1,1
322298,1,1953,2,1
1898757,1,1935,1,1
1758659,1,1997,2,1
656723,1,2007,1,1
1034497,1,1950,1,1
1367788,1,1951,2,1
1928194,1,1948,2,1
1477185,1,1992,1,1
1585333,1,1956,1,1
924679,1,1986,1,1
519770,1,1980,1,1
726492,1,1986,2,1
435222,1,1976,2,1
1608749,1,1966,1,1
1829086,1,1993,1,1
1866044,1,1984,1,1
174596,1,1980,1,1
151552,1,2010,1,1
288264,1,2002,1,1
804948,1,1960,1,1
1172977,1,1993,1,1
137447,1,1946,1,1
921650,1,1961,2,1
1951865,1,1974,1,1
423540,1,1977,1,1
1704880,1,1942,1,1
1750060,1,1961,2,1
597788,1,1997,1,1
346245,1,1998,1,1
722399,1,1972,2,1
1544774,1,1980,2,1
328249,1,1962,1,1
173394,1,1985,1,1
1919604,1,1985,1,1
592557,1,1943,2,1
681809,1,2000,1,1
1272170,1,1941,2,1
239243,1,1978,2,1
1704294,1,1976,2,1
381129,1,1952,2,1
861069,1,2009,2,1
880714,1,1995,2,1
373223,1,1985,2,1
882892,1,1965,1,1
172736,1,1938,2,1
248955,1,1970,2,1
1615099,1,1969,2,1
1180838,1,1999,2,1
1647549,1,1987,2,1
1346,1,1948,2,1
1923936,1,1971,2,1
904042,1,1956,1,1
230228,1,1980,2,1
425158,1,1960,1,1
1835632,1,1983,1,1
1900072,1,1962,1,1
965897,1,2009,1,1
1091125,1,1984,1,1
569422,1,2005,2,1
1931783,1,1976,2,1
283181,1,1965,2,1
550782,1,2010,1,1
447882,1,1998,1,1
1706310,1,1964,1,1
1853129,1,2010,1,1
950799,1,1970,1,1
567019,1,1969,1,1
749003,1,1965,1,1
156667,1,1996,1,1
1583714,1,2003,2,1
1043647,1,1982,1,1
412710,1,1957,1,1
1154096,1,1994,2,1
1915719,1,2010,1,1
716038,1,1983,2,1
1859760,1,2008,1,1
1507099,1,2010,1,1
1501454,1,1945,2,1
1125865,1,1992,2,1
271298,1,1989,1,1
844013,1,2001,2,1
339452,1,1946,2,1
1299285,1,1960,1,1
1950482,1,1954,2,1
371825,1,2007,2,1
441691,1,1965,1,1
356360,1,1963,2,1
1211717,1,1964,1,1
692072,1,1949,2,1
595521,1,1958,2,1
1250898,1,1953,2,1
936660,1,1991,1,1
1164564,1,2006,2,1
1783368,1,1993,2,1
1683869,1,2004,2,1
522745,1,2009,1,1
111639,1,2005,1,1
325715,1,1993,1,1
1345015,1,1969,2,1
822800,1,1992,1,1
1956989,1,1961,1,1
740107,1,1975,1,1
990606,1,1992,1,1
140860,1,1992,1,1
1567010,1,1988,2,1
405385,1,1981,1,1
1496998,1,1997,2,1
637918,1,1972,1,1
1826995,1,2010,2,1
1442503,1,1963,1,1
84910,1,1987,1,1
1223796,1,1963,1,1
1463491,1,1987,2,1
444879,1,2010,1,1
1469949,1,1986,1,1
1646084,1,1964,1,1
1848514,1,1947,2,1
1224612,1,1999,2,1
1585700,1,1980,2,1
869860,1,1935,2,1
1007696,1,1978,1,1
1840177,1,2005,1,1
274906,1,1938,1,1
821398,1,1941,1,1
1015400,1,1984,2,1
457655,1,1988,1,1
1570089,1,1973,2,1
1507683,1,2010,2,1
1649080,1,1945,2,1
1091358,1,2010,2,1
900382,3,0000,0,0
1070186,1,1963,2,1
516198,1,1957,2,1
286324,1,1994,2,1
1814547,1,1989,2,1
1385024,1,2010,2,1
1769201,1,1987,2,1
408074,1,1967,2,1
749941,1,1961,1,1
1314742,1,1997,2,1
593945,1,1963,2,1
1581742,1,1968,1,1
1643687,1,1997,2,1
1046031,1,1996,1,1
16730,1,1965,1,1
1686555,1,1965,2,1
1546925,1,1935,1,1
319416,1,2000,1,1
190940,1,1972,1,1
16051,1,1943,1,1
552329,1,1969,1,1
342866,1,1962,2,1
385292,3,0000,0,0
503970,1,1961,1,1
942854,1,1989,1,1
1667706,1,1986,1,1
1811522,1,1958,1,1
1268228,1,1972,1,1
473023,1,2010,2,1
786457,1,1956,1,1
64059,1,2006,2,1
1345595,1,1955,1,1
1828232,1,1979,2,1
452438,1,1980,2,1
1372032,1,1976,2,1
1180804,1,1956,2,1
931283,1,1955,1,1
781623,1,1973,2,1
401565,1,1964,2,1
829473,1,2010,1,1
459730,1,1954,1,1
491240,1,1964,2,1
157441,1,1966,1,1
986393,1,2002,2,1
1879610,1,1959,1,1
1201221,1,1940,1,1
1279951,1,2010,2,1
1822100,1,1987,2,1
254612,1,1957,1,1
16625,1,2002,2,1
1414128,1,1965,1,1
1671350,1,2000,2,1
665548,1,2010,2,1
51605,1,2010,2,1
1509046,1,1958,1,1
1959698,1,1956,2,1
1475789,1,1968,2,1
1555314,1,1963,1,1
360595,1,1996,1,1
1022839,1,1997,1,1
36298,1,1985,1,1
940349,1,2002,2,1
1140810,1,1955,1,1
639371,1,1935,1,1
1842943,1,1983,2,1
1298479,1,1953,2,1
937607,3,0000,0,0
1133606,1,1978,1,1
1322442,1,2004,2,1
1819485,1,1968,2,1
593955,1,1952,1,1
1887712,1,2005,1,1
239368,1,1951,1,1
799951,1,1935,2,1
885767,1,1970,2,1
855534,1,1997,1,1
1508233,1,1955,1,1
166833,1,1977,1,1
447173,1,1971,2,1
1732378,1,2010,2,1
1712921,1,2007,2,1
1221613,1,1992,1,1
1464211,1,1990,2,1
1727329,1,1981,2,1
746387,1,2009,2,1
414946,1,1990,1,1
1337681,1,1968,1,1
978240,1,1984,1,1
850683,1,1966,2,1
1740123,1,1937,1,1
1571584,1,1994,2,1
1014144,1,1986,2,1
1661,1,1966,2,1
1953407,1,1992,2,1
919446,1,1958,2,1
187672,1,2010,1,1
586123,3,0000,0,0
1354520,1,2010,2,1
623497,1,1981,2,1
1025480,1,1987,1,1
50867,1,1935,1,1
1513198,1,1993,2,1
1864608,1,1952,1,1
1757668,1,1987,2,1
838448,1,2006,1,1
1525842,1,1995,2,1
1373936,1,1944,2,1
1300203,1,2000,1,1
311777,1,2010,2,1
1841310,1,1996,1,1
702346,1,1998,1,1
1082415,1,1984,2,1
1886605,1,1985,2,1
1239188,1,1986,2,1
464492,1,1956,2,1
1689509,1,1955,1,1
345114,1,1940,1,1
81667,1,1949,2,1
1455775,1,1962,1,1
547726,1,1965,1,1
1067617,1,1974,1,1
1685669,1,1970,2,1
51328,1,1994,2,1
867241,1,1991,2,1
131679,1,1985,2,1
1930146,1,1944,2,1
1868857,1,2002,1,1
161968,3,0000,0,0
921112,1,1960,1,1
1108869,1,2007,2,1
752298,1,2010,2,1
1684301,1,1944,1,1
1276275,1,1948,1,1
1568467,1,1996,1,1
259634,1,1958,1,1
1795804,1,2010,2,1
346475,1,1978,1,1
1335908,1,1937,2,1
323670,1,1965,1,1
518578,1,1967,1,1
1243701,1,1957,1,1
996894,1,1993,2,1
72474,1,1968,1,1
601672,1,1942,2,1
269728,1,2005,1,1
1216773,1,2010,2,1
71399,1,1975,1,1
1235377,1,2009,1,1
872369,1,1975,1,1
1146786,1,1973,2,1
1809012,1,1986,1,1
1479728,1,1984,1,1
1615924,1,2002,2,1
1356998,1,1960,2,1
748399,1,1991,1,1
1209054,1,1961,1,1
1457992,1,1945,2,1
758644,1,1959,2,1
1478303,1,1988,1,1
127143,1,2006,1,1
50132,1,1989,1,1
807916,1,1972,2,1
1651252,1,2001,1,1
1823637,1,1984,2,1
216016,1,1949,1,1
1941931,1,1984,1,1
906363,1,1979,1,1
596317,1,1994,2,1
306110,1,1998,2,1
1719446,1,2004,1,1
1125045,1,1937,2,1
791332,1,2010,2,1
254521,1,1987,2,1
1478199,1,1979,2,1
1172215,1,1971,2,1
1938226,1,1936,1,1
156721,1,1942,1,1
820192,1,1971,1,1
738511,1,1989,2,1
926111,1,2010,2,1
1485255,1,1969,2,1
1235231,1,1990,1,1
1037400,1,2006,2,1
1106419,1,1972,1,1
202968,1,2008,2,1
174193,1,1986,2,1
1202766,1,1988,2,1
1232681,1,1984,2,1
322476,1,1971,2,1
837318,1,1949,1,1
1297960,1,1976,2,1
780409,1,1940,2,1
1001019,1,1977,2,1
1272061,1,1935,2,1
552122,1,1959,1,1
1595212,1,1968,1,1
870444,1,2007,2,1
1786674,1,1984,2,1
1658849,1,2001,1,1
340939,1,1979,1,1
264783,1,1942,1,1
808355,1,2005,2,1
564663,1,1953,2,1
280084,1,2002,2,1
1431875,1,2007,1,1
581344,1,2010,2,1
984704,1,1941,2,1
1128289,1,1940,1,1
429686,1,1956,1,1
1402273,1,1967,2,1
973474,1,1966,2,1
1506689,1,1991,1,1
532285,1,1947,2,1
1918265,1,1990,2,1
1475820,1,1965,1,1
1454942,1,1988,1,1
184256,1,1968,1,1
1306119,1,2010,1,1
1363811,1,1967,1,1
1162722,1,2001,2,1
729812,1,2010,1,1
1794542,1,1943,1,1
361033,1,1996,1,1
1108394,1,1950,2,1
518792,1,1988,2,1
515284,1,1980,1,1
991744,1,2010,2,1
611450,1,1966,2,1
381519,1,1994,1,1
805717,1,2000,2,1
960796,1,1976,1,1
135397,1,2007,2,1
1155662,1,1996,1,1
1114026,1,1973,1,1
1370900,1,1995,2,1
1441994,1,1958,2,1
1930469,1,1963,2,1
59660,1,1947,1,1
625617,1,1987,1,1
60103,1,1952,2,1
1230773,1,1935,1,1
1883322,1,1963,1,1
1931243,1,1966,2,1
972244,1,1980,2,1
345339,1,2004,2,1
896450,1,1960,1,1
1732684,1,1997,1,1
301076,1,1969,1,1
265402,1,1993,1,1
105542,1,1968,2,1
1235054,1,1984,1,1
1501700,1,2003,1,1
149262,1,1995,1,1
806303,1,1975,1,1
1039355,1,1987,1,1
1781881,1,1941,1,1
1376726,1,1986,1,1
1310449,1,1948,1,1
590796,1,2010,2,1
1309409,1,1993,2,1
1156200,1,1963,1,1
307843,1,1975,2,1
1846050,1,2010,2,1
814238,1,1946,2,1
313046,1,2003,2,1
494882,1,1976,1,1
991453,1,1964,1,1
192349,1,1966,1,1
1528679,1,1956,2,1
1603962,1,1975,1,1
324346,1,1949,1,1
73929,1,1960,1,1
1837636,1,1971,1,1
871546,1,2001,1,1
394444,1,2000,1,1
1227976,1,1947,1,1
1629363,1,1954,2,1
788367,1,1973,1,1
772829,1,2004,1,1
231547,1,1980,2,1
1914652,1,1997,1,1
1685602,1,1952,2,1
910275,1,1991,2,1
886713,1,1993,1,1
115550,1,1967,1,1
489075,1,2007,2,1
1067315,1,2010,1,1
1797139,1,1937,1,1
927940,1,2010,2,1
840596,1,1942,2,1
1647564,1,1964,2,1
1501360,1,2010,1,1
939018,1,1960,1,1
572166,1,1939,1,1
1692938,1,2009,2,1
1930161,1,1979,1,1
1918259,1,1989,2,1
906909,1,1996,1,1
577376,1,1979,2,1
816594,1,2001,1,1
1936021,1,1989,1,1
459355,1,1943,2,1
1415587,1,1971,1,1
1437405,1,2010,2,1
16655,1,2009,1,1
108831,1,1956,2,1
1209738,1,1955,1,1
63016,1,1968,2,1
147150,1,1967,2,1
1809422,1,2010,2,1
1860506,1,1990,2,1
415411,1,1994,1,1
681593,1,1995,2,1
85043,1,1943,1,1
1236790,1,2010,2,1
642648,1,1968,1,1
1274513,1,1963,1,1
1651920,1,1982,2,1
1222284,1,1963,2,1
516152,1,1935,2,1
1735671,1,1974,1,1
154253,1,1978,1,1
880731,1,2008,1,1
339368,1,1942,1,1
322879,1,1999,1,1
535280,1,1954,1,1
182,1,1960,1,1
1700471,1,1935,2,1
716080,1,1998,2,1
62844,1,1968,1,1
1100105,1,2010,2,1
1249580,1,1983,1,1
1628916,1,1959,2,1
312501,1,1948,2,1
833692,1,2010,1,1
393287,1,1954,2,1
1662823,1,1935,2,1
313445,1,2001,1,1
612407,1,2010,2,1
481829,1,1998,1,1
374290,1,2010,1,1
387085,1,2006,2,1
971684,1,2000,2,1
1843834,1,2010,2,1
517977,1,1995,1,1
1294538,1,1939,2,1
1959574,1,1960,1,1
478741,1,1938,1,1
428684,1,1976,2,1
604756,1,1968,1,1
1844493,1,2008,2,1
194957,1,1952,1,1
425406,1,1944,2,1
184394,1,2001,1,1
82170,1,1985,1,1
605692,1,1977,1,1
103324,1,1936,1,1
893830,1,1967,1,1
1607015,1,1968,2,1
1778645,1,1985,2,1
426930,1,1964,2,1
1119525,1,1969,1,1
1126206,1,1992,1,1
1765656,1,2001,2,1
84224,1,2010,2,1
827206,1,1976,2,1
1558789,1,1956,1,1
1003466,1,1967,2,1
12012,1,1983,2,1
1719138,1,1963,2,1
497017,1,1959,2,1
579279,1,1992,2,1
1756357,1,1935,2,1
1498506,1,1948,2,1
932530,1,1972,1,1
1524268,1,1971,1,1
1616691,1,1961,2,1
912088,1,1969,1,1
1260560,1,1989,2,1
465460,1,1951,1,1
948799,1,2000,2,1
1658749,1,1970,2,1
1479038,1,1955,1,1
1058896,1,1953,1,1
520898,1,1995,2,1
1038826,1,1975,2,1
368657,1,1989,1,1
511838,1,1983,1,1
1946452,1,1997,1,1
1564135,1,1967,2,1
1772424,3,0000,0,0
582851,1,1969,1,1
581627,1,1966,2,1
946117,1,1948,1,1
327475,1,1995,1,1
1193581,1,1990,2,1
316866,1,1981,1,1
3505,1,1961,1,1
1481770,1,1935,1,1
1788427,1,1959,1,1
1593190,1,1979,2,1
1515331,1,1996,2,1
209318,1,1992,1,1
598464,1,2002,2,1
229237,1,1946,1,1
26594,1,1957,2,1
486568,1,1982,1,1
153081,1,2007,1,1
562888,1,1963,1,1
1295581,1,1964,1,1
1492162,1,1963,2,1
1544336,1,1970,1,1
1676527,1,1959,2,1
1148543,1,1998,2,1
1586471,1,1992,1,1
995041,1,2010,1,1
1031785,1,1976,2,1
1882662,1,1958,1,1
299683,1,2006,2,1
1521701,1,1973,1,1
929488,1,1971,2,1
1699653,1,1966,1,1
967193,1,1952,1,1
884194,1,1944,2,1
747749,1,1938,1,1
1003694,1,1991,2,1
1823089,1,2009,2,1
1070985,1,1968,1,1
1525725,1,1982,1,1
143684,1,1999,1,1
1358804,1,2010,2,1
647878,1,1987,1,1
1779492,1,2010,2,1
1835654,1,1997,1,1
1144591,1,2010,2,1
1368010,1,1956,1,1
694459,1,2010,1,1
351128,1,1984,2,1
594581,1,1941,1,1
674999,1,2010,2,1
1568685,1,1967,2,1
247328,1,1986,1,1
729621,1,1999,2,1
1230187,1,2002,2,1
1108393,1,1990,1,1
1727369,1,1984,1,1
1513976,1,1948,1,1
67499,1,1935,1,1
516414,1,1982,1,1
1495560,1,1986,1,1
724892,1,1954,2,1
718715,1,1951,1,1
391314,1,2006,2,1
405291,1,1946,1,1
541011,1,2004,1,1
416857,1,1936,1,1
1191211,1,2010,2,1
124374,1,1977,1,1
1152183,1,1987,1,1
104260,1,1950,1,1
1958344,1,1966,2,1
1572582,3,0000,0,0
374792,1,2010,2,1
1224825,1,1996,1,1
1446015,1,1995,2,1
1220005,1,1944,2,1
1641432,1,1959,2,1
1424345,1,1953,1,1
1890156,1,2010,2,1
1936241,1,1975,1,1
954365,1,1996,2,1
359596,1,1976,2,1
1940067,1,2010,2,1
451817,1,1944,1,1
751400,1,1935,2,1
1210438,1,1946,1,1
685500,1,1958,1,1
614523,1,1989,2,1
1442041,1,1999,2,1
1202608,3,0000,0,0
1369477,1,1999,1,1
1483416,1,1935,2,1
735203,1,1997,2,1
673982,1,1947,2,1
1906340,1,1958,1,1
144942,1,1998,2,1
739889,1,1962,1,1
183236,1,1990,2,1
112314,1,1969,1,1
606223,1,1937,2,1
1174405,1,1973,2,1
390358,1,1958,1,1
232192,1,1979,1,1
388207,1,1958,2,1
181009,1,1974,2,1
1435856,1,1942,2,1
579632,1,2002,1,1
698097,1,2010,1,1
1065194,1,1972,1,1
1240805,1,2000,1,1
323656,1,1993,1,1
358513,1,1973,2,1
546010,1,1953,1,1
322996,1,1986,1,1
1541843,1,1959,1,1
779179,1,1961,2,1
1588416,1,2001,2,1
1548322,1,1991,1,1
32569,1,1965,1,1
1268954,1,1980,2,1
648586,1,2010,2,1
1129936,1,1937,2,1
133673,1,2002,2,1
157505,1,1981,2,1
1943576,1,1990,1,1
766923,1,1952,1,1
1162401,1,1979,1,1
699040,1,1987,1,1
968670,1,1966,1,1
1438825,1,1953,1,1
338840,1,1939,1,1
102284,1,1983,2,1
156541,1,1981,1,1
205480,1,1936,1,1
1512040,1,1947,2,1
247067,1,1977,2,1
1938075,1,1982,2,1
322874,1,1966,2,1
1409762,1,1971,2,1
1202458,1,1977,1,1
1101917,1,2002,2,1
34774,1,1967,1,1
788616,1,1992,1,1
1723391,1,1960,1,1
1479553,1,1944,1,1
157966,1,2010,2,1
315028,1,1958,1,1
1941184,1,2006,2,1
943335,1,1975,2,1
1332574,1,1999,2,1
1686386,1,2004,1,1
1581739,1,1939,2,1
1240915,1,1960,1,1
1856772,1,1965,1,1
67311,1,1998,1,1
1076574,1,1963,2,1
1484966,3,0000,0,0
1148620,1,1994,2,1
1823846,1,2006,1,1
1677988,1,1978,1,1
1515912,1,2010,1,1
53876,3,0000,0,0
109794,1,1977,1,1
309413,1,1941,1,1
1597219,1,1979,1,1
1482653,1,2006,2,1
115806,1,2008,2,1
1073668,1,2006,2,1
991677,1,1996,2,1
1778011,1,1971,2,1
51764,1,1949,2,1
1357933,1,1973,2,1
103745,1,1956,1,1
686922,3,0000,0,0
516826,1,1985,2,1
638445,1,1988,2,1
722343,1,1969,2,1
22566,1,1950,2,1
1955958,1,1984,1,1
1059965,1,1996,1,1
1592399,1,1976,2,1
89960,1,1996,2,1
1218816,1,1971,2,1
194326,1,1964,1,1
1253783,1,1963,2,1
925802,1,1947,1,1
1430292,1,1996,1,1
129756,1,1996,1,1
1631561,1,2004,1,1
944856,1,1939,2,1
1242932,1,1995,1,1
46865,1,1994,1,1
1385896,1,1970,1,1
510314,1,1986,1,1
721820,1,1982,1,1
1146845,1,1973,1,1
1174829,1,1990,1,1
1051211,1,1958,2,1
1531130,1,1968,2,1
1185849,1,1981,2,1
1011189,1,1938,2,1
1430110,1,1980,1,1
1719237,1,1989,2,1
571079,1,2005,1,1
1495670,1,1963,2,1
376623,1,2005,1,1
1187843,1,2010,1,1
1232447,1,1974,2,1
1937957,1,1969,2,1
1112650,3,0000,0,0
624457,1,1982,2,1
1448773,1,1981,1,1
1231507,1,1961,2,1
712830,1,1987,1,1
615288,1,1951,2,1
795940,1,1994,2,1
676974,1,1972,1,1
201950,1,2001,1,1
250667,1,1969,1,1
1388549,1,1991,2,1
1195831,1,1990,2,1
1543695,1,1981,2,1
909367,1,1993,1,1
1104416,1,1991,1,1
1351433,1,1998,1,1
271063,1,1950,2,1
961995,1,1986,2,1
1540240,1,1947,1,1
1949754,1,1978,2,1
83387,1,2009,1,1
963029,1,1950,1,1
879925,1,1944,1,1
1769171,1,1983,1,1
1042367,1,1984,1,1
1238782,1,2010,2,1
775180,1,1997,2,1
1716640,1,1952,1,1
807992,1,1956,2,1
1790811,1,2010,1,1
1892675,1,1978,1,1
386437,1,2010,1,1
1576327,1,1939,1,1
890840,1,1953,1,1
1268063,1,1973,2,1
1910707,1,1983,2,1
555439,1,1954,1,1
976533,1,2010,2,1
1588413,1,1955,1,1
1773790,1,2007,2,1
602686,1,1998,1,1
1062821,1,1987,1,1
1554002,1,1941,2,1
1908247,1,1940,1,1
1480791,1,2003,2,1
61736,1,2005,1,1
1411499,1,1987,2,1
541434,1,1972,2,1
1245925,1,1991,2,1
253927,1,1957,2,1
1589041,1,1975,2,1
1805678,1,1993,1,1
531920,1,1941,1,1
1329702,1,1988,1,1
697242,1,2005,1,1
153970,1,1951,1,1
1605324,1,1966,1,1
262293,1,2010,1,1
987409,1,1969,1,1
979159,1,2000,1,1
1450984,1,1977,2,1
1377645,1,1977,2,1
1496535,1,1955,2,1
204509,1,1978,1,1
1706642,1,2009,2,1
1232087,1,1957,1,1
554403,1,1979,1,1
1336392,1,1959,1,1
270307,1,1967,1,1
634495,1,2005,1,1
205392,1,2010,2,1
1872384,1,1988,1,1
1757542,1,1994,2,1
814367,1,2001,2,1
1275290,1,1961,2,1
643079,3,0000,0,0
30526,1,1980,2,1
293656,1,1976,1,1
1106694,1,1951,1,1
574752,1,1993,2,1
291144,3,0000,0,0
290330,1,1947,1,1
1323652,1,1982,1,1
1240214,1,2007,1,1
474852,3,0000,0,0
1087780,1,1982,2,1
1081211,1,2006,2,1
45602,1,1980,2,1
1233020,1,1986,2,1
575703,1,1960,1,1
1255041,1,2010,2,1
1618808,1,1991,2,1
1251842,1,1977,1,1
263322,1,1956,2,1
718553,1,1935,2,1
1616669,1,1961,2,1
1924105,1,2008,1,1
1851870,1,2010,1,1
904752,1,1992,2,1
1467738,1,1960,1,1
947424,1,1950,2,1
1764769,1,2010,1,1
1496709,1,2010,1,1
639078,1,2004,2,1
432154,1,1946,2,1
18096,1,1991,1,1
845786,1,1956,1,1
1302487,1,1987,1,1
1380212,1,1997,1,1
565509,1,2010,1,1
1431180,1,2010,1,1
31351,1,1989,2,1
700753,1,1965,2,1
226642,1,1995,1,1
368013,1,1958,2,1
78721,1,1971,2,1
1190333,1,1953,1,1
726431,1,1992,1,1
1260907,1,2007,2,1
99474,1,1944,2,1
1419529,1,2010,2,1
1895571,1,1935,2,1
375847,1,1995,2,1
340391,1,1980,1,1
639832,1,1996,1,1
1622877,1,1979,1,1
311719,1,2001,2,1
330544,1,2010,1,1
923202,3,0000,0,0
1883324,1,1983,2,1
448124,1,2007,1,1
1514520,1,1939,1,1
955380,1,2010,2,1
1939372,1,2010,2,1
1043043,1,1972,2,1
1549161,1,1994,1,1
659251,1,1963,1,1
248449,1,1993,2,1
1029211,1,1986,2,1
1365280,1,1943,2,1
1265245,1,1975,2,1
1017827,1,1986,2,1
431296,1,1967,2,1
1429988,1,1972,1,1
1644338,1,1982,2,1
1879813,1,1974,1,1
335405,1,2010,2,1
1335817,3,0000,0,0
1656361,3,0000,0,0
119482,1,2010,2,1
1284067,1,1984,1,1
1839527,1,1961,1,1
362380,1,1949,1,1
1519762,1,1950,1,1
1587403,1,1994,2,1
1530998,1,1961,2,1
1261140,1,1992,1,1
692585,1,2001,2,1
177231,1,1985,1,1
1691904,1,1942,1,1
1461303,1,1981,1,1
525701,1,1977,2,1
1324746,1,1974,2,1
223742,1,1996,2,1
1709604,1,1961,1,1
990196,1,1997,1,1
1348649,1,1948,2,1
1840555,1,1961,1,1
1500305,1,1951,2,1
1224930,1,1998,2,1
1300733,1,1954,1,1
1593302,1,1977,1,1
990135,1,1957,2,1
119965,1,1999,2,1
1319758,1,1969,2,1
1213351,1,1984,2,1
520325,1,1984,2,1
310797,1,2010,1,1
824265,1,1976,2,1
796784,1,1953,2,1
331569,1,2010,1,1
609525,1,1952,2,1
909884,1,2004,1,1
464484,1,1983,2,1
274840,1,1959,1,1
910167,1,2010,2,1
1902498,1,2009,1,1
241714,1,1941,1,1
1856222,1,1947,1,1
833888,1,2003,1,1
277726,1,1966,1,1
681172,1,1963,1,1
1632413,1,1976,1,1
254473,1,1953,1,1
957958,1,1949,1,1
574894,1,1981,2,1
1612363,1,1970,2,1
436088,1,2008,2,1
1701171,1,1935,2,1
960641,1,1976,2,1
1134348,1,1961,2,1
1717092,1,1939,1,1
531644,1,1946,1,1
1592105,1,2010,2,1
804116,1,1942,2,1
1326708,1,1973,1,1
1152017,1,2010,1,1
1046717,1,2006,1,1
1261411,1,1985,1,1
1374391,1,1985,2,1
1507693,1,1956,1,1
1949010,1,1974,2,1
1011560,1,1967,1,1
1201069,1,1989,2,1
1093072,1,1984,2,1
1085091,1,1962,2,1
1870105,1,1995,2,1
980604,1,1971,1,1
1148908,1,1994,2,1
262823,1,1969,1,1
1264433,1,2010,2,1
679824,1,2010,2,1
1129554,1,1986,2,1
1680555,1,1987,1,1
1175735,1,1947,1,1
1165930,1,2010,2,1
1580969,1,1944,2,1
548790,1,1935,1,1
144301,1,1954,2,1
568007,1,2010,2,1
895381,1,1999,2,1
1350734,1,2010,1,1
1865991,1,2010,2,1
1100520,1,1949,1,1
1761749,1,1970,2,1
48927,1,1969,2,1
418400,1,1989,2,1
1645754,1,1989,1,1
1756243,1,1956,1,1
1940082,1,1951,2,1
4246,1,1998,2,1
486124,1,1965,2,1
584023,1,1965,2,1
452074,1,1982,2,1
1687926,1,2002,1,1
1018504,1,1976,2,1
35520,1,1975,2,1
601955,3,0000,0,0
831151,1,1988,2,1
1693508,1,1948,2,1
240943,1,1944,2,1
1590290,1,2005,1,1
1867635,1,1962,1,1
1419175,1,1999,2,1
1957558,1,1996,1,1
1654804,1,1950,1,1
221740,1,1983,2,1
1431152,1,2000,1,1
1384619,1,1980,2,1
373832,1,1991,2,1
1005614,1,1977,1,1
1639353,1,1960,2,1
1434939,1,1981,1,1
1667342,1,1986,1,1
377289,1,2006,1,1
1288796,1,1955,1,1
1596355,1,1979,2,1
670973,1,1945,1,1
1360694,1,1954,1,1
1517636,1,1972,1,1
1618169,1,2010,2,1
572116,1,1957,1,1
1955341,1,2010,1,1
1494326,1,1983,1,1
1183424,1,2010,1,1
1096445,1,2010,1,1
646944,1,1961,2,1
687757,1,1949,1,1
1782881,1,2005,2,1
29643,1,1976,1,1
730803,1,2000,2,1
1782288,1,1951,2,1
602546,3,0000,0,0
1304680,1,1955,1,1
1937350,1,1993,2,1
1255614,1,1978,2,1
1547696,1,1965,1,1
1807436,1,1953,1,1
146296,1,1958,2,1
1746868,1,1962,2,1
1185170,1,1963,2,1
1648499,1,2010,2,1
1042929,1,2007,1,1
1027962,1,1984,2,1
1894734,1,1950,1,1
1848243,1,1988,2,1
1319643,1,1963,2,1
1249401,1,1995,2,1
486970,1,1993,2,1
1658401,1,1951,2,1
82275,1,1961,1,1
1467331,1,1981,1,1
228875,1,1994,1,1
322492,1,1970,1,1
1478277,1,2000,1,1
252077,1,1958,2,1
958341,1,1985,2,1
1719660,1,2010,1,1
921506,1,1961,1,1
1758038,1,1958,2,1
483488,1,2000,1,1
1314328,1,1993,2,1
1359375,1,1973,1,1
737039,1,1979,1,1
702153,1,1994,1,1
687933,1,1960,2,1
1945354,1,1975,2,1
237210,1,1942,1,1
1730468,1,1978,1,1
531141,1,2003,2,1
386603,1,1998,1,1
1830788,1,2005,1,1
440321,1,1958,1,1
1926546,1,1976,2,1
485434,1,1969,1,1
759301,1,1980,2,1
1698377,1,1973,2,1
1332864,1,2007,2,1
1832938,1,1984,1,1
549818,1,2009,1,1
448510,1,1987,2,1
1254026,1,1999,1,1
1526161,1,2010,1,1
357797,1,1951,2,1
1315238,1,1980,2,1
1441176,1,2008,2,1
49587,1,1945,1,1
1627359,1,1981,2,1
1174354,1,1959,1,1
685514,1,1995,2,1
1453262,1,1965,2,1
510291,1,1982,2,1
1766692,1,1957,1,1
440913,1,1989,1,1
800604,1,1951,2,1
1553007,1,1970,2,1
398154,1,1991,1,1
1927381,1,1959,2,1
381649,1,1979,2,1
146653,1,1977,1,1
115499,1,1945,1,1
1344379,1,1968,1,1
1461501,1,1979,2,1
496322,1,1979,2,1
1010677,1,1990,2,1
680098,1,1948,1,1
471639,1,2001,1,1
1696683,1,1935,1,1
676967,1,1963,2,1
1866775,1,1979,1,1
1452999,1,1980,2,1
793735,1,1983,2,1
301459,1,1979,1,1
195798,1,1966,1,1
910005,1,1999,2,1
1521024,1,1990,1,1
893837,1,1944,1,1
1706388,1,2007,1,1
1127852,1,1970,1,1
1536048,1,1954,1,1
1776783,1,1977,2,1
1340902,1,1963,2,1
166894,1,1965,2,1
760059,1,1950,1,1
399117,1,1995,2,1
243367,1,1938,1,1
1875157,1,2005,2,1
82536,1,1993,1,1
977565,1,1994,2,1
639623,1,1986,2,1
1348146,1,1972,2,1
